datetime,station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,PI
2015-11-24,Guanyuan,34.9,42.0,7.6,47.6,916.7,19.2,-5.9,1035.1,-12.7,0.0,1.6,3.29
2015-11-25,Guanyuan,60.8,66.2,10.3,43.0,1250.0,24.1,-6.4,1027.6,-13.7,0.0,3.2,5.4
2015-11-26,Guanyuan,34.4,47.9,13.0,39.1,750.0,35.9,-6.5,1028.1,-17.9,0.0,3.1,3.26
2015-11-27,Guanyuan,203.6,219.5,40.4,98.4,2933.3,5.2,-4.9,1022.0,-9.9,0.0,1.4,17.6
2015-11-28,Guanyuan,263.4,273.3,45.4,112.9,4091.7,3.8,-2.3,1024.9,-6.1,0.0,1.2,22.62
2015-11-29,Guanyuan,271.4,282.6,50.0,124.1,5341.7,5.8,-0.4,1022.4,-3.4,0.0,1.1,23.42
2015-11-30,Guanyuan,381.3,403.0,19.5,140.7,6033.3,2.0,-2.1,1021.1,-2.9,0.0,1.1,32.42
2015-12-01,Guanyuan,503.1,510.4,36.6,147.6,7912.5,2.0,-0.0,1015.5,-0.5,0.0,1.2,42.49
2015-12-02,Guanyuan,10.4,25.0,3.6,14.4,325.0,43.3,1.8,1016.5,-13.0,0.0,5.1,1.1
2015-12-03,Guanyuan,9.4,27.5,5.3,15.8,333.3,37.1,-0.7,1019.8,-14.7,0.0,5.9,1.04
2015-12-04,Guanyuan,29.8,45.6,12.0,46.8,808.3,21.8,1.3,1022.5,-12.3,0.0,2.3,2.92
2015-12-05,Guanyuan,51.3,69.7,19.6,74.3,1366.7,11.5,2.2,1025.0,-8.5,0.0,1.4,4.9
2015-12-06,Guanyuan,133.2,159.7,41.1,97.7,2750.0,3.9,0.3,1025.9,-4.4,0.0,1.1,11.9
2015-12-07,Guanyuan,169.9,183.7,43.0,104.8,2995.8,2.7,1.0,1028.4,-2.4,0.0,1.2,14.9
2015-12-08,Guanyuan,250.8,259.7,23.1,102.8,4537.5,2.6,0.3,1026.4,-0.3,0.0,1.1,21.44
2015-12-09,Guanyuan,243.6,243.6,36.1,95.5,3587.5,4.1,2.5,1021.3,1.6,0.0,1.1,20.79
2015-12-10,Guanyuan,110.9,110.9,18.8,61.2,1783.3,18.9,3.7,1021.6,-5.5,0.0,2.0,9.63
2015-12-11,Guanyuan,44.3,47.2,15.1,62.3,1129.2,12.6,1.5,1024.9,-8.5,0.0,1.4,4.17
2015-12-12,Guanyuan,116.8,130.6,26.0,91.1,2370.8,4.8,0.3,1022.1,-5.4,0.0,1.1,10.39
2015-12-13,Guanyuan,170.2,188.1,46.1,105.2,3512.5,3.6,0.1,1022.9,-4.3,0.0,1.0,14.98
2015-12-14,Guanyuan,160.5,162.4,17.2,77.7,2225.0,19.2,2.4,1019.4,-4.0,0.1,2.9,13.8
2015-12-15,Guanyuan,7.4,9.2,2.8,8.0,216.7,53.2,1.1,1022.2,-13.9,0.0,4.9,0.81
2015-12-16,Guanyuan,7.3,11.8,3.8,19.4,345.8,29.3,-1.7,1027.3,-16.1,0.0,4.1,1.11
2015-12-17,Guanyuan,60.8,68.4,19.7,64.3,1320.8,6.5,-2.2,1028.3,-14.0,0.0,1.4,5.56
2015-12-18,Guanyuan,59.1,76.0,15.9,72.6,1658.3,12.0,-0.5,1029.5,-10.0,0.0,1.4,5.52
2015-12-19,Guanyuan,121.1,144.6,34.6,98.9,3000.0,3.9,-2.0,1031.0,-5.9,0.0,1.0,10.89
2015-12-20,Guanyuan,196.4,213.3,37.1,112.6,3670.8,3.0,-1.9,1022.4,-4.3,0.0,1.0,17.13
2015-12-21,Guanyuan,251.3,258.4,29.2,128.8,4787.5,2.5,-1.6,1023.0,-4.7,0.0,0.9,21.69
2015-12-22,Guanyuan,310.7,321.2,32.0,114.2,5475.0,3.7,-2.5,1023.9,-3.7,0.0,1.1,26.48
2015-12-23,Guanyuan,292.8,297.0,24.2,120.6,5195.8,10.7,-0.4,1022.4,-4.6,0.0,1.1,25.01
2015-12-24,Guanyuan,118.8,128.2,17.0,78.1,2054.2,19.4,1.2,1023.0,-8.6,0.0,1.6,10.42
2015-12-25,Guanyuan,536.1,555.4,17.6,155.1,7766.7,4.3,-3.2,1015.1,-3.8,0.0,1.3,45.19
2015-12-26,Guanyuan,293.3,318.2,10.0,107.0,5016.7,3.9,-3.1,1020.9,-5.1,0.0,1.7,24.96
2015-12-27,Guanyuan,45.2,47.0,12.1,51.1,1133.3,8.0,-5.4,1034.4,-12.1,0.0,1.4,4.14
2015-12-28,Guanyuan,112.5,117.1,26.4,88.5,2495.8,4.1,-3.4,1031.0,-10.5,0.0,1.3,9.99
2015-12-29,Guanyuan,273.6,306.4,43.2,137.2,4479.2,4.7,-2.1,1024.8,-6.0,0.0,0.9,23.7
2015-12-30,Guanyuan,65.8,70.2,13.2,59.1,1400.0,27.5,1.0,1026.4,-8.8,0.0,2.5,5.93
2015-12-31,Guanyuan,56.1,63.9,20.4,72.5,1445.8,8.8,-1.3,1028.5,-9.8,0.0,1.2,5.24
2016-01-01,Guanyuan,176.1,192.9,49.1,121.6,3345.8,5.2,-2.0,1019.7,-7.3,0.0,1.0,15.57
2016-01-02,Guanyuan,260.2,268.1,46.0,146.0,4787.5,4.3,-0.9,1016.0,-5.5,0.0,0.9,22.6
2016-01-03,Guanyuan,252.9,258.1,21.8,86.4,2958.3,9.7,-1.4,1018.8,-4.3,0.0,1.0,21.43
2016-01-04,Guanyuan,35.0,35.0,7.9,24.1,741.7,39.2,-1.1,1025.7,-14.1,0.0,2.5,3.14
2016-01-05,Guanyuan,35.9,40.8,15.4,6.0,866.7,23.2,-3.2,1026.1,-18.3,0.0,2.3,3.12
2016-01-06,Guanyuan,26.3,40.6,15.4,19.4,900.0,24.0,-2.8,1026.9,-16.6,0.0,2.5,2.47
2016-01-07,Guanyuan,11.5,22.9,7.2,32.6,487.5,33.0,-3.1,1027.7,-17.6,0.0,3.4,1.84
2016-01-08,Guanyuan,36.0,52.0,14.0,47.5,875.0,25.2,-3.0,1023.7,-16.6,0.0,2.0,3.45
2016-01-09,Guanyuan,78.3,94.2,26.3,80.5,1745.8,8.0,-3.0,1021.0,-14.1,0.0,1.0,7.17
2016-01-10,Guanyuan,46.2,63.0,24.2,63.8,1479.2,16.4,-3.3,1026.4,-15.5,0.0,1.4,4.44
2016-01-11,Guanyuan,11.8,27.0,8.1,30.6,458.3,39.7,-5.9,1032.1,-21.7,0.0,2.9,1.78
2016-01-12,Guanyuan,13.9,27.0,9.3,39.0,562.5,32.0,-5.7,1028.4,-22.9,0.0,2.7,2.19
2016-01-13,Guanyuan,23.9,45.0,15.8,56.0,916.7,21.4,-2.8,1020.3,-23.4,0.0,2.1,3.19
2016-01-14,Guanyuan,84.3,107.6,36.2,85.1,1979.2,12.9,-2.0,1016.4,-18.4,0.0,1.2,7.78
2016-01-15,Guanyuan,87.8,118.3,29.6,89.4,2320.8,9.5,-2.4,1014.0,-14.9,0.0,1.2,8.1
2016-01-16,Guanyuan,117.2,139.3,45.0,69.1,2312.5,8.6,-2.7,1018.7,-10.6,0.0,1.4,10.39
2016-01-17,Guanyuan,36.9,48.6,8.5,30.6,629.2,44.4,-6.0,1022.4,-17.8,0.0,2.8,3.39
2016-01-18,Guanyuan,9.4,51.8,4.2,20.1,245.8,50.3,-9.2,1023.5,-25.9,0.0,3.6,1.69
2016-01-19,Guanyuan,65.6,96.8,25.1,66.8,1470.8,13.5,-8.4,1027.1,-21.5,0.0,1.4,6.09
2016-01-20,Guanyuan,117.4,145.7,60.9,85.2,3395.8,2.8,-7.0,1030.7,-16.0,0.0,1.5,10.64
2016-01-21,Guanyuan,125.1,131.8,26.1,69.8,2550.0,4.1,-5.9,1029.8,-9.4,0.0,1.4,10.91
2016-01-22,Guanyuan,16.0,43.3,4.9,21.2,450.0,53.7,-10.2,1038.6,-27.4,0.0,4.0,1.67
2016-01-23,Guanyuan,9.5,41.8,5.8,17.4,333.3,49.0,-15.2,1039.9,-32.6,0.0,3.9,1.42
2016-01-24,Guanyuan,11.7,40.9,6.7,27.0,533.3,41.8,-9.6,1035.3,-27.4,0.0,3.6,1.66
2016-01-25,Guanyuan,31.4,51.5,20.9,56.8,1029.2,23.3,-2.4,1026.2,-23.7,0.0,2.4,3.36
2016-01-26,Guanyuan,34.9,57.4,20.3,44.9,912.5,35.2,-1.8,1024.0,-22.1,0.0,2.8,3.41
2016-01-27,Guanyuan,91.9,102.0,42.2,86.5,1845.8,9.0,-3.7,1023.6,-18.2,0.0,1.1,8.37
2016-01-28,Guanyuan,114.2,124.5,50.1,90.7,2533.3,12.5,-2.7,1025.6,-16.5,0.0,1.3,10.28
2016-01-29,Guanyuan,54.4,77.0,43.3,56.7,1591.7,12.4,-4.7,1031.1,-17.1,0.0,1.6,5.16
2016-01-30,Guanyuan,49.9,60.8,25.2,55.3,1266.7,13.4,-5.5,1031.6,-19.8,0.0,1.7,4.66
2016-01-31,Guanyuan,18.7,25.7,11.4,37.5,616.7,39.8,-3.6,1033.1,-22.6,0.0,2.8,2.19
2016-02-01,Guanyuan,13.7,20.7,11.5,40.8,700.0,38.7,-1.5,1031.6,-19.2,0.0,2.4,2.27
2016-02-02,Guanyuan,28.4,30.3,13.4,59.5,987.5,23.0,-1.3,1026.7,-18.7,0.0,1.5,3.34
2016-02-03,Guanyuan,32.7,36.1,15.4,66.6,1145.8,16.7,-0.7,1024.0,-17.7,0.0,1.1,3.74
2016-02-04,Guanyuan,9.0,14.2,5.8,29.7,429.2,53.8,0.8,1026.6,-19.1,0.0,2.3,1.67
2016-02-05,Guanyuan,9.7,35.3,5.0,22.2,387.5,62.4,-0.1,1026.7,-18.7,0.0,3.5,1.42
2016-02-06,Guanyuan,33.6,46.7,15.5,40.8,766.7,45.1,0.2,1025.0,-17.4,0.0,1.8,3.23
2016-02-07,Guanyuan,36.5,68.0,18.3,42.4,808.3,42.1,1.0,1016.0,-16.5,0.0,1.9,3.55
2016-02-08,Guanyuan,186.4,262.4,60.2,45.7,908.3,42.1,4.5,1010.9,-14.3,0.0,2.5,16.13
2016-02-09,Guanyuan,36.8,46.3,17.3,49.2,970.8,42.6,3.8,1017.2,-12.6,0.0,1.5,3.55
2016-02-10,Guanyuan,90.3,98.3,50.2,71.5,2491.7,19.5,1.6,1014.1,-11.1,0.0,1.1,8.21
2016-02-11,Guanyuan,137.9,151.1,44.7,76.1,2945.8,8.4,3.7,1012.6,-1.4,0.0,0.7,12.12
2016-02-12,Guanyuan,140.7,141.0,19.7,68.3,2462.5,19.2,5.2,1012.0,0.5,0.3,1.3,12.14
2016-02-13,Guanyuan,11.3,12.9,6.5,12.3,312.5,57.5,0.6,1021.3,-12.3,0.2,4.8,1.14
2016-02-14,Guanyuan,7.5,14.3,3.0,11.5,304.2,62.6,-4.3,1027.7,-21.8,0.0,4.7,0.97
2016-02-15,Guanyuan,6.6,39.9,2.1,14.6,345.8,63.0,-0.4,1022.0,-18.3,0.0,4.1,1.33
2016-02-16,Guanyuan,7.1,35.8,4.9,20.0,320.8,64.8,4.2,1018.6,-14.7,0.0,3.9,1.29
2016-02-17,Guanyuan,46.1,53.9,19.9,54.7,1033.3,35.5,3.7,1017.9,-10.6,0.0,1.7,4.33
2016-02-18,Guanyuan,14.4,32.4,5.6,24.2,375.0,64.1,5.8,1016.4,-16.4,0.0,4.0,1.56
2016-02-19,Guanyuan,13.9,31.5,4.0,29.3,458.3,52.2,2.7,1024.4,-16.5,0.0,2.6,1.76
2016-02-20,Guanyuan,12.3,16.9,3.9,20.6,347.9,59.6,-0.1,1026.3,-21.0,0.0,3.0,1.29
2016-02-21,Guanyuan,73.1,100.5,27.0,63.2,1441.7,21.4,-0.3,1022.3,-12.2,0.0,1.8,6.69
2016-02-22,Guanyuan,66.9,88.0,18.2,46.0,1120.8,40.9,1.8,1023.5,-12.9,0.0,3.2,6.03
2016-02-23,Guanyuan,10.0,16.5,4.4,18.9,283.3,64.5,-0.2,1034.0,-20.2,0.0,2.8,1.19
2016-02-24,Guanyuan,27.6,42.4,11.6,42.3,941.7,36.0,-0.0,1030.8,-18.3,0.0,2.1,2.73
2016-02-25,Guanyuan,22.0,40.7,8.1,38.0,1825.0,40.0,2.5,1028.3,-17.3,0.0,2.2,2.34
2016-02-26,Guanyuan,34.2,56.7,13.2,37.3,679.2,48.6,3.3,1021.7,-16.2,0.0,2.4,3.28
2016-02-27,Guanyuan,20.1,29.0,7.7,36.4,637.5,48.8,4.1,1020.5,-10.9,0.0,1.8,2.17
2016-02-28,Guanyuan,31.1,46.4,7.7,38.5,795.8,41.0,0.8,1026.0,-14.3,0.0,3.0,2.98
2016-02-29,Guanyuan,30.0,37.8,11.9,37.9,591.7,46.7,-1.0,1029.2,-17.5,0.0,1.5,2.88
2016-03-01,Guanyuan,113.7,124.9,33.5,87.3,1862.5,20.3,3.3,1019.7,-10.7,0.0,1.5,10.14
2016-03-02,Guanyuan,159.7,167.8,37.6,125.5,2695.8,19.4,7.8,1012.1,-6.9,0.0,1.2,14.18
2016-03-03,Guanyuan,271.4,285.9,48.8,135.5,3795.8,17.0,7.8,1008.5,-0.8,0.0,1.2,23.46
2016-03-04,Guanyuan,301.4,311.8,61.6,125.9,4375.0,7.9,6.1,1013.6,0.2,0.0,1.3,25.89
2016-03-05,Guanyuan,65.4,325.3,2.9,20.7,370.8,60.5,8.9,1015.7,-14.4,0.0,3.4,9.43
2016-03-06,Guanyuan,68.9,178.8,26.6,71.8,1483.3,12.5,5.0,1013.3,-9.2,0.0,1.2,6.69
2016-03-07,Guanyuan,37.0,93.1,13.7,39.8,895.8,47.5,5.8,1017.7,-15.2,0.0,3.5,3.66
2016-03-08,Guanyuan,8.8,18.2,3.5,16.4,279.2,65.0,1.8,1026.5,-23.4,0.0,3.1,1.07
2016-03-09,Guanyuan,9.3,21.9,4.6,16.2,243.8,58.2,1.3,1029.2,-23.0,0.0,3.6,1.07
2016-03-10,Guanyuan,10.1,52.0,2.5,15.7,337.5,62.9,2.7,1026.7,-20.9,0.0,3.3,1.69
2016-03-11,Guanyuan,20.9,57.0,8.2,32.5,491.7,49.9,3.0,1020.1,-17.5,0.0,1.9,2.19
2016-03-12,Guanyuan,110.8,151.1,44.0,84.3,1666.7,19.2,3.6,1013.9,-10.0,0.0,1.3,10.02
2016-03-13,Guanyuan,29.8,57.5,9.7,35.8,637.5,60.6,7.4,1019.9,-15.5,0.0,3.3,2.94
2016-03-14,Guanyuan,79.2,128.2,20.6,69.0,1304.2,36.5,8.5,1018.3,-11.0,0.0,1.9,7.3
2016-03-15,Guanyuan,148.5,211.5,56.5,75.5,1397.9,29.1,9.4,1013.2,-6.2,0.0,1.7,13.18
2016-03-16,Guanyuan,255.6,291.6,46.9,100.6,2262.5,52.7,9.4,1012.0,-0.4,0.0,1.4,22.01
2016-03-17,Guanyuan,302.2,304.2,34.4,109.7,2225.0,50.9,10.7,1007.8,1.7,0.0,1.1,25.68
2016-03-18,Guanyuan,210.8,211.4,16.3,82.6,1666.7,53.4,13.6,1007.9,-3.1,0.0,1.8,17.96
2016-03-19,Guanyuan,68.5,119.5,14.9,41.1,920.8,58.9,11.3,1018.0,-4.0,0.0,1.9,6.24
2016-03-20,Guanyuan,63.8,102.8,9.4,62.0,916.7,44.6,11.6,1021.5,-5.0,0.0,1.5,5.91
2016-03-21,Guanyuan,131.0,193.5,23.1,82.8,1229.2,56.2,11.9,1017.9,-2.4,0.0,1.6,11.7
2016-03-22,Guanyuan,118.0,230.0,29.2,87.8,1579.2,30.3,12.5,1017.8,-1.2,0.0,1.9,10.85
2016-03-23,Guanyuan,22.0,42.4,4.5,35.8,612.5,49.2,9.3,1027.1,-11.7,0.0,2.2,2.23
2016-03-24,Guanyuan,13.8,23.6,2.8,34.5,635.4,32.3,8.8,1027.6,-13.8,0.0,1.7,1.94
2016-03-25,Guanyuan,15.6,30.2,4.0,36.8,533.3,38.8,9.1,1024.2,-11.3,0.0,1.6,2.11
2016-03-26,Guanyuan,12.1,33.7,3.6,29.0,495.8,62.0,13.8,1020.1,-10.3,0.0,2.5,1.75
2016-03-27,Guanyuan,16.1,46.2,3.2,39.4,404.2,50.8,16.7,1014.3,-12.5,0.0,2.4,2.3
2016-03-28,Guanyuan,74.0,212.3,13.2,73.6,875.0,33.0,16.2,1007.3,-5.4,0.0,2.0,7.18
2016-03-29,Guanyuan,20.3,84.2,2.3,31.3,420.8,64.7,16.6,1011.5,-5.1,0.0,2.4,2.75
2016-03-30,Guanyuan,29.5,76.1,3.2,40.5,550.0,58.8,16.0,1012.2,-6.7,0.0,2.1,2.98
2016-03-31,Guanyuan,159.4,269.3,12.6,87.9,1537.5,59.0,15.5,1003.2,4.2,0.0,1.9,14.2
2016-04-01,Guanyuan,34.6,156.3,4.1,27.0,466.7,69.9,17.7,1004.2,1.0,0.0,3.4,4.77
2016-04-02,Guanyuan,8.1,31.6,2.4,18.4,195.8,64.6,15.1,1015.9,-8.2,0.0,2.9,1.19
2016-04-03,Guanyuan,17.8,50.5,4.2,22.8,100.0,65.2,14.6,1017.1,-11.2,0.0,2.3,1.85
2016-04-04,Guanyuan,70.8,127.2,13.0,49.0,347.9,64.6,15.5,1008.2,0.8,0.0,2.4,6.48
2016-04-05,Guanyuan,118.8,174.3,19.0,60.2,729.2,77.2,15.4,1008.0,3.5,0.0,2.7,10.53
2016-04-06,Guanyuan,153.0,184.7,34.3,69.5,1929.2,62.7,14.4,1005.3,3.5,0.0,1.3,13.38
2016-04-07,Guanyuan,95.2,151.4,6.4,58.9,1195.8,48.7,17.7,1007.1,-2.8,0.0,2.7,8.52
2016-04-08,Guanyuan,25.0,88.5,4.8,30.0,375.0,66.0,18.3,1009.6,-12.1,0.0,3.5,2.92
2016-04-09,Guanyuan,86.7,264.7,13.3,57.7,804.2,52.1,16.0,1005.7,-0.5,0.0,2.2,8.39
2016-04-10,Guanyuan,53.8,208.8,17.8,40.9,891.7,63.5,12.8,1013.4,-7.2,0.0,1.8,6.5
2016-04-11,Guanyuan,41.0,104.6,11.7,38.1,570.8,61.8,10.2,1014.0,-4.5,0.0,2.4,4.01
2016-04-12,Guanyuan,76.6,102.7,6.5,68.2,804.2,34.0,11.6,1003.6,4.5,0.1,1.5,6.91
2016-04-13,Guanyuan,124.8,163.4,7.2,77.5,1037.5,50.0,16.8,1000.3,2.0,0.0,2.0,10.99
2016-04-14,Guanyuan,33.8,104.1,2.8,23.4,383.3,79.1,17.8,1010.3,-4.4,0.0,2.6,3.39
2016-04-15,Guanyuan,62.1,118.8,15.6,62.0,1083.3,49.1,15.8,1007.9,1.9,0.0,1.8,5.88
2016-04-16,Guanyuan,30.0,85.4,2.2,25.2,354.2,56.4,15.4,1005.5,0.4,0.1,3.6,2.94
2016-04-17,Guanyuan,16.6,35.7,2.0,14.3,266.7,81.8,15.7,1006.8,-8.3,0.0,3.9,1.67
2016-04-18,Guanyuan,20.5,38.3,2.2,23.4,304.2,74.4,15.1,1009.0,-5.7,0.0,2.7,2.04
2016-04-19,Guanyuan,78.1,117.8,21.2,65.1,1370.8,33.3,13.1,1012.4,2.1,0.0,2.0,7.15
2016-04-20,Guanyuan,81.6,93.4,10.0,50.0,847.9,66.5,18.3,1008.0,2.6,0.0,2.1,7.21
2016-04-21,Guanyuan,108.0,187.5,7.6,75.8,868.8,61.6,20.3,999.2,1.1,0.0,2.0,9.77
2016-04-22,Guanyuan,41.4,114.3,2.2,22.3,275.0,81.2,19.8,1004.8,-11.5,0.0,3.0,3.95
2016-04-23,Guanyuan,26.2,61.7,3.0,25.9,329.2,68.4,16.6,1010.1,-9.4,0.0,2.1,2.58
2016-04-24,Guanyuan,99.4,184.9,24.4,54.8,891.7,73.0,17.3,1006.6,3.1,0.0,2.2,9.04
2016-04-25,Guanyuan,96.0,162.2,16.8,34.2,704.2,112.9,21.4,1007.6,9.5,0.0,2.9,8.58
2016-04-26,Guanyuan,82.4,137.9,26.7,43.8,1316.7,97.2,17.5,1011.9,3.6,0.0,2.2,7.54
2016-04-27,Guanyuan,94.2,114.2,12.4,63.4,1162.5,74.0,15.2,1010.1,7.6,0.0,1.2,8.4
2016-04-28,Guanyuan,100.0,117.3,8.1,61.8,1104.2,87.8,18.3,1009.8,7.5,0.0,2.1,8.85
2016-04-29,Guanyuan,131.6,163.8,19.5,76.2,1433.3,86.4,18.2,1003.7,8.2,0.0,1.8,11.64
2016-04-30,Guanyuan,190.2,208.2,12.1,80.8,1516.7,118.4,21.8,998.2,12.9,0.0,2.2,16.41
2016-05-01,Guanyuan,202.2,215.6,28.6,47.5,2320.8,145.4,22.8,996.4,14.4,0.0,1.4,17.3
2016-05-02,Guanyuan,57.7,113.1,2.8,26.5,395.8,60.8,15.4,1004.0,8.1,0.4,2.8,5.21
2016-05-03,Guanyuan,36.8,77.8,2.2,32.2,429.2,31.3,19.0,997.4,-2.7,0.0,3.1,3.44
2016-05-04,Guanyuan,24.7,66.8,2.9,50.4,629.2,26.0,20.5,1001.0,-0.8,0.0,1.5,2.96
2016-05-05,Guanyuan,55.8,152.0,16.0,46.7,1029.2,86.5,20.3,1001.2,4.0,0.0,2.2,5.47
2016-05-06,Guanyuan,61.1,176.8,2.0,15.0,258.3,78.5,20.4,1007.4,-5.3,0.0,3.5,5.66
2016-05-07,Guanyuan,19.5,49.9,3.0,25.6,308.3,83.1,21.8,1013.0,-6.4,0.0,2.2,2.04
2016-05-08,Guanyuan,60.0,144.9,17.4,49.7,741.7,80.2,20.3,1008.4,5.7,0.0,2.4,5.77
2016-05-09,Guanyuan,37.8,83.5,5.0,44.1,633.3,55.5,18.1,1007.8,9.6,0.0,1.6,3.68
2016-05-10,Guanyuan,42.0,83.3,4.8,45.1,625.0,87.9,21.3,1005.0,8.3,0.0,2.0,4.07
2016-05-11,Guanyuan,164.2,190.5,17.7,38.7,1229.2,128.5,23.1,997.2,14.1,0.1,2.5,14.07
2016-05-12,Guanyuan,46.1,59.1,2.1,34.6,633.3,59.7,17.6,1005.8,5.3,0.6,2.6,4.17
2016-05-13,Guanyuan,32.3,65.3,5.6,47.9,700.0,62.8,17.6,1016.0,3.0,0.0,2.3,3.23
2016-05-14,Guanyuan,42.0,50.1,2.9,34.4,600.0,70.5,14.1,1012.7,9.8,0.3,1.8,3.84
2016-05-15,Guanyuan,36.0,44.3,2.4,38.8,612.5,42.5,17.6,1009.0,2.4,0.0,1.5,3.33
2016-05-16,Guanyuan,22.5,60.8,3.8,50.8,529.2,65.8,22.5,1003.8,2.1,0.0,2.7,2.99
2016-05-17,Guanyuan,60.8,130.5,13.8,57.0,737.5,117.6,24.7,1004.5,8.6,0.0,2.3,5.88
2016-05-18,Guanyuan,62.8,119.6,11.9,31.1,641.7,136.3,25.2,1008.0,11.4,0.0,2.7,5.84
2016-05-19,Guanyuan,90.8,124.2,17.5,37.8,858.3,174.0,24.8,1009.7,9.4,0.0,2.0,8.17
2016-05-20,Guanyuan,96.8,122.8,24.0,51.6,1150.0,145.1,22.9,1011.5,9.6,0.0,1.9,8.72
2016-05-21,Guanyuan,81.2,97.8,22.3,49.0,920.8,130.9,22.6,1014.5,8.2,0.0,1.7,7.35
2016-05-22,Guanyuan,53.1,100.8,9.3,60.7,712.5,114.0,23.6,1013.1,7.1,0.0,1.5,5.17
2016-05-23,Guanyuan,68.6,105.9,18.4,48.5,1004.2,94.3,21.2,1005.8,9.6,0.0,2.0,6.33
2016-05-24,Guanyuan,23.5,40.3,3.6,32.1,433.3,67.3,21.6,999.2,6.5,0.0,2.4,2.34
2016-05-25,Guanyuan,13.2,31.3,2.1,27.1,379.2,85.0,22.6,1001.8,5.7,0.0,2.2,1.69
2016-05-26,Guanyuan,22.4,69.7,2.5,34.6,387.5,71.6,24.7,1005.0,3.8,0.0,2.2,2.43
2016-05-27,Guanyuan,45.8,127.2,14.2,55.0,675.0,99.5,24.5,1005.3,7.2,0.0,2.6,4.65
2016-05-28,Guanyuan,43.5,93.6,10.4,38.0,666.7,122.5,24.8,1001.5,8.5,0.0,2.6,4.26
2016-05-29,Guanyuan,32.2,78.3,4.8,30.1,500.0,114.7,25.1,1002.4,4.3,0.0,2.4,3.23
2016-05-30,Guanyuan,84.4,186.1,18.2,53.6,1116.7,149.3,26.3,998.8,12.8,0.0,1.5,7.98
2016-05-31,Guanyuan,45.5,121.9,10.2,33.4,729.2,91.2,25.0,1004.5,7.9,0.0,2.2,4.44
2016-06-01,Guanyuan,33.8,75.6,5.3,43.8,670.8,93.8,24.5,1008.1,6.5,0.0,1.5,3.41
2016-06-02,Guanyuan,47.0,99.4,9.3,52.5,770.8,120.9,26.0,1005.1,6.6,0.0,1.9,4.65
2016-06-03,Guanyuan,88.9,146.0,24.5,70.0,1279.2,120.6,25.0,1002.0,10.4,0.0,1.6,8.28
2016-06-04,Guanyuan,89.2,124.1,18.3,32.6,783.3,160.1,26.9,1001.9,12.0,0.0,2.0,7.99
2016-06-05,Guanyuan,79.4,109.4,14.7,38.6,920.8,131.3,24.7,1005.5,14.1,0.0,2.0,7.16
2016-06-06,Guanyuan,100.7,114.8,8.8,38.6,1045.8,138.9,24.5,1005.3,15.9,0.2,1.7,8.83
2016-06-07,Guanyuan,67.0,83.2,2.2,26.5,983.3,112.2,22.2,1007.2,16.3,0.4,1.8,5.93
2016-06-08,Guanyuan,139.7,143.7,2.7,37.4,1412.5,135.4,24.7,1004.0,17.9,0.0,1.7,11.94
2016-06-09,Guanyuan,117.8,143.0,8.0,38.3,1225.0,135.7,27.0,1001.1,15.0,0.3,2.6,10.26
2016-06-10,Guanyuan,56.8,59.4,2.0,23.7,1012.5,125.5,24.4,999.2,16.6,0.9,1.8,5.06
2016-06-11,Guanyuan,11.8,22.9,3.0,24.3,416.7,79.5,25.7,1003.1,10.1,0.0,1.9,1.51
2016-06-12,Guanyuan,71.7,93.5,9.3,34.5,916.7,121.2,25.3,1002.3,15.5,0.0,1.6,6.43
2016-06-13,Guanyuan,54.5,62.7,2.9,38.7,695.8,86.6,20.4,999.1,17.3,0.2,1.7,4.91
2016-06-14,Guanyuan,43.4,46.4,2.2,33.0,602.1,72.2,19.5,995.6,16.0,0.0,1.8,3.92
2016-06-15,Guanyuan,21.3,30.7,2.7,32.6,545.8,91.6,23.5,997.9,14.2,0.2,1.6,2.17
2016-06-16,Guanyuan,29.6,52.0,2.0,52.4,658.3,71.0,26.8,994.0,13.3,0.0,1.5,3.12
2016-06-17,Guanyuan,28.2,59.8,2.4,63.1,645.8,47.2,25.8,993.8,14.0,0.0,1.6,3.6
2016-06-18,Guanyuan,46.9,85.3,4.8,60.2,775.0,101.5,26.9,1000.1,15.9,0.0,2.0,4.59
2016-06-19,Guanyuan,72.0,97.6,7.0,44.6,845.8,137.9,29.5,1000.5,15.3,0.0,2.1,6.55
2016-06-20,Guanyuan,97.2,105.6,8.4,35.1,1141.7,165.8,28.5,998.0,19.0,0.0,1.8,8.54
2016-06-21,Guanyuan,102.1,107.2,2.3,36.6,991.7,146.4,28.4,997.4,20.5,0.0,1.8,8.88
2016-06-22,Guanyuan,59.6,70.0,2.2,37.4,745.8,129.0,27.7,997.9,19.5,0.0,1.9,5.4
2016-06-23,Guanyuan,85.0,105.8,5.8,42.9,1083.3,107.5,27.4,998.8,18.4,0.0,1.6,7.54
2016-06-24,Guanyuan,18.0,27.3,2.0,33.4,416.7,58.1,27.6,1001.4,8.8,0.0,2.2,1.98
2016-06-25,Guanyuan,16.5,34.3,2.4,30.2,316.7,70.2,30.8,1002.5,7.7,0.0,2.0,1.86
2016-06-26,Guanyuan,42.8,81.8,5.0,43.2,533.3,110.0,30.1,1001.0,11.2,0.0,2.2,4.15
